Site Name ,ST2 1 OV BUND
Site Number ,2
Logger ,Integrating Light Sensor
Logger Serial Number ,50364


Scan No ,Date and Time,       Integrating Light,        ,
7493,08/06/2018 , 15:52:40,213,213
7494,08/06/2018 , 16:02:40,222,222
7495,08/06/2018 , 16:12:40,221,221
7496,08/06/2018 , 16:22:40,156,156
7497,08/06/2018 , 16:32:40,131,131
7498,08/06/2018 , 16:42:40,117,117
7499,08/06/2018 , 16:52:40,93,93
7500,08/06/2018 , 17:02:40,86,86
7501,08/06/2018 , 17:12:40,76,76
7502,08/06/2018 , 17:22:40,72,72
7503,08/06/2018 , 17:32:40,74,74
7504,08/06/2018 , 17:42:40,72,72
7505,08/06/2018 , 17:52:40,66,66
7506,08/06/2018 , 18:02:40,58,58
7507,08/06/2018 , 18:12:40,58,58
7508,08/06/2018 , 18:22:40,55,55
7509,08/06/2018 , 18:32:40,53,53
7510,08/06/2018 , 18:42:40,50,50
7511,08/06/2018 , 18:52:40,49,49
7512,08/06/2018 , 19:02:40,45,45
7513,08/06/2018 , 19:12:40,41,41
7514,08/06/2018 , 19:22:40,44,44
7515,08/06/2018 , 19:32:40,43,43
7516,08/06/2018 , 19:42:40,41,41
7517,08/06/2018 , 19:52:40,39,39
7518,08/06/2018 , 20:02:40,33,33
7519,08/06/2018 , 20:12:40,29,29
7520,08/06/2018 , 20:22:40,23,23
7521,08/06/2018 , 20:32:40,21,21
7522,08/06/2018 , 20:42:40,19,19
7523,08/06/2018 , 20:52:40,10,10
7524,08/06/2018 , 21:02:40,6,6
7525,08/06/2018 , 21:12:40,6,6
7526,08/06/2018 , 21:22:40,6,6
7527,08/06/2018 , 21:32:40,2,2
7528,08/06/2018 , 21:42:40,0,0
7529,08/06/2018 , 21:52:40,0,0
7530,08/06/2018 , 22:02:40,0,0
7531,08/06/2018 , 22:12:40,0,0
7532,08/06/2018 , 22:22:40,0,0
7533,08/06/2018 , 22:32:40,0,0
7534,08/06/2018 , 22:42:40,0,0
7535,08/06/2018 , 22:52:40,0,0
7536,08/06/2018 , 23:02:40,0,0
7537,08/06/2018 , 23:12:40,0,0
7538,08/06/2018 , 23:22:40,0,0
7539,08/06/2018 , 23:32:40,0,0
7540,08/06/2018 , 23:42:40,0,0
7541,08/06/2018 , 23:52:40,0,0
7542,09/06/2018 , 00:02:40,0,0
7543,09/06/2018 , 00:12:40,0,0
7544,09/06/2018 , 00:22:40,0,0
7545,09/06/2018 , 00:32:40,0,0
7546,09/06/2018 , 00:42:40,0,0
7547,09/06/2018 , 00:52:40,0,0
7548,09/06/2018 , 01:02:40,0,0
7549,09/06/2018 , 01:12:40,0,0
7550,09/06/2018 , 01:22:40,0,0
7551,09/06/2018 , 01:32:40,0,0
7552,09/06/2018 , 01:42:40,0,0
7553,09/06/2018 , 01:52:40,0,0
7554,09/06/2018 , 02:02:40,0,0
7555,09/06/2018 , 02:12:40,0,0
7556,09/06/2018 , 02:22:40,0,0
7557,09/06/2018 , 02:32:40,0,0
7558,09/06/2018 , 02:42:40,0,0
7559,09/06/2018 , 02:52:40,0,0
7560,09/06/2018 , 03:02:40,0,0
7561,09/06/2018 , 03:12:40,0,0
7562,09/06/2018 , 03:22:40,0,0
7563,09/06/2018 , 03:32:40,0,0
7564,09/06/2018 , 03:42:40,0,0
7565,09/06/2018 , 03:52:40,0,0
7566,09/06/2018 , 04:02:40,0,0
7567,09/06/2018 , 04:12:40,0,0
7568,09/06/2018 , 04:22:40,0,0
7569,09/06/2018 , 04:32:40,0,0
7570,09/06/2018 , 04:42:40,0,0
7571,09/06/2018 , 04:52:40,0,0
7572,09/06/2018 , 05:02:40,0,0
7573,09/06/2018 , 05:12:40,0,0
7574,09/06/2018 , 05:22:40,0,0
7575,09/06/2018 , 05:32:40,2,2
7576,09/06/2018 , 05:42:40,6,6
7577,09/06/2018 , 05:52:40,7,7
7578,09/06/2018 , 06:02:40,9,9
7579,09/06/2018 , 06:12:40,7,7
7580,09/06/2018 , 06:22:40,7,7
7581,09/06/2018 , 06:32:40,17,17
7582,09/06/2018 , 06:42:40,23,23
7583,09/06/2018 , 06:52:40,24,24
7584,09/06/2018 , 07:02:40,22,22
7585,09/06/2018 , 07:12:40,27,27
7586,09/06/2018 , 07:22:40,31,31
7587,09/06/2018 , 07:32:40,34,34
7588,09/06/2018 , 07:42:40,42,42
7589,09/06/2018 , 07:52:40,50,50
7590,09/06/2018 , 08:02:40,51,51
7591,09/06/2018 , 08:12:40,45,45
7592,09/06/2018 , 08:22:40,35,35
7593,09/06/2018 , 08:32:40,32,32
7594,09/06/2018 , 08:42:40,35,35
7595,09/06/2018 , 08:52:40,33,33
7596,09/06/2018 , 09:02:40,45,45
7597,09/06/2018 , 09:12:40,61,61
7598,09/06/2018 , 09:22:40,70,70
7599,09/06/2018 , 09:32:40,78,78
7600,09/06/2018 , 09:42:40,66,66
7601,09/06/2018 , 09:52:40,87,87
7602,09/06/2018 , 10:02:40,98,98
7603,09/06/2018 , 10:12:40,113,113
7604,09/06/2018 , 10:22:40,117,117
7605,09/06/2018 , 10:32:40,82,82
7606,09/06/2018 , 10:42:40,110,110
7607,09/06/2018 , 10:52:40,110,110
7608,09/06/2018 , 11:02:40,143,143
7609,09/06/2018 , 11:12:40,185,185
7610,09/06/2018 , 11:22:40,175,175
7611,09/06/2018 , 11:32:40,185,185
7612,09/06/2018 , 11:42:40,279,279
7613,09/06/2018 , 11:52:40,124,124
7614,09/06/2018 , 12:02:40,112,112
7615,09/06/2018 , 12:12:40,159,159
7616,09/06/2018 , 12:22:40,125,125
7617,09/06/2018 , 12:32:40,153,153
7618,09/06/2018 , 12:42:40,174,174
7619,09/06/2018 , 12:52:40,171,171
7620,09/06/2018 , 13:02:40,250,250
7621,09/06/2018 , 13:12:40,179,179
7622,09/06/2018 , 13:22:40,239,239
7623,09/06/2018 , 13:32:40,240,240
7624,09/06/2018 , 13:42:40,231,231
7625,09/06/2018 , 13:52:40,193,193
7626,09/06/2018 , 14:02:40,187,187
7627,09/06/2018 , 14:12:40,235,235
7628,09/06/2018 , 14:22:40,247,247
7629,09/06/2018 , 14:32:40,261,261
7630,09/06/2018 , 14:42:40,174,174
7631,09/06/2018 , 14:52:40,162,162
7632,09/06/2018 , 15:02:40,172,172
7633,09/06/2018 , 15:12:40,181,181
7634,09/06/2018 , 15:22:40,303,303
7635,09/06/2018 , 15:32:40,258,258
7636,09/06/2018 , 15:42:40,246,246
7637,09/06/2018 , 15:52:40,285,285
7638,09/06/2018 , 16:02:40,260,260
7639,09/06/2018 , 16:12:40,225,225
7640,09/06/2018 , 16:22:40,234,234
7641,09/06/2018 , 16:32:40,239,239
7642,09/06/2018 , 16:42:40,238,238
7643,09/06/2018 , 16:52:40,240,240
7644,09/06/2018 , 17:02:40,231,231
7645,09/06/2018 , 17:12:40,236,236
7646,09/06/2018 , 17:22:40,197,197
7647,09/06/2018 , 17:32:40,178,178
7648,09/06/2018 , 17:42:40,164,164
7649,09/06/2018 , 17:52:40,156,156
7650,09/06/2018 , 18:02:40,139,139
7651,09/06/2018 , 18:12:40,125,125
7652,09/06/2018 , 18:22:40,124,124
7653,09/06/2018 , 18:32:40,108,108
7654,09/06/2018 , 18:42:40,100,100
7655,09/06/2018 , 18:52:40,93,93
7656,09/06/2018 , 19:02:40,84,84
7657,09/06/2018 , 19:12:40,75,75
7658,09/06/2018 , 19:22:40,56,56
7659,09/06/2018 , 19:32:40,63,63
7660,09/06/2018 , 19:42:40,68,68
7661,09/06/2018 , 19:52:40,75,75
7662,09/06/2018 , 20:02:40,67,67
7663,09/06/2018 , 20:12:40,44,44
7664,09/06/2018 , 20:22:40,44,44
7665,09/06/2018 , 20:32:40,42,42
7666,09/06/2018 , 20:42:40,33,33
7667,09/06/2018 , 20:52:40,23,23
7668,09/06/2018 , 21:02:40,14,14
7669,09/06/2018 , 21:12:40,7,7
7670,09/06/2018 , 21:22:40,4,4
7671,09/06/2018 , 21:32:40,1,1
7672,09/06/2018 , 21:42:40,0,0
7673,09/06/2018 , 21:52:40,0,0
7674,09/06/2018 , 22:02:40,0,0
7675,09/06/2018 , 22:12:40,0,0
7676,09/06/2018 , 22:22:40,0,0
7677,09/06/2018 , 22:32:40,0,0
7678,09/06/2018 , 22:42:40,0,0
7679,09/06/2018 , 22:52:40,0,0
7680,09/06/2018 , 23:02:40,0,0
7681,09/06/2018 , 23:12:40,0,0
7682,09/06/2018 , 23:22:40,0,0
7683,09/06/2018 , 23:32:40,0,0
7684,09/06/2018 , 23:42:40,0,0
7685,09/06/2018 , 23:52:40,0,0
7686,10/06/2018 , 00:02:40,0,0
7687,10/06/2018 , 00:12:40,0,0
7688,10/06/2018 , 00:22:40,0,0
7689,10/06/2018 , 00:32:40,0,0
7690,10/06/2018 , 00:42:40,0,0
7691,10/06/2018 , 00:52:40,0,0
7692,10/06/2018 , 01:02:40,0,0
7693,10/06/2018 , 01:12:40,0,0
7694,10/06/2018 , 01:22:40,0,0
7695,10/06/2018 , 01:32:40,0,0
7696,10/06/2018 , 01:42:40,0,0
7697,10/06/2018 , 01:52:40,0,0
7698,10/06/2018 , 02:02:40,0,0
7699,10/06/2018 , 02:12:40,0,0
7700,10/06/2018 , 02:22:40,0,0
7701,10/06/2018 , 02:32:40,0,0
7702,10/06/2018 , 02:42:40,0,0
7703,10/06/2018 , 02:52:40,0,0
7704,10/06/2018 , 03:02:40,0,0
7705,10/06/2018 , 03:12:40,0,0
7706,10/06/2018 , 03:22:40,0,0
7707,10/06/2018 , 03:32:40,0,0
7708,10/06/2018 , 03:42:40,0,0
7709,10/06/2018 , 03:52:40,0,0
7710,10/06/2018 , 04:02:40,0,0
7711,10/06/2018 , 04:12:40,0,0
7712,10/06/2018 , 04:22:40,0,0
7713,10/06/2018 , 04:32:40,0,0
7714,10/06/2018 , 04:42:40,0,0
7715,10/06/2018 , 04:52:40,0,0
7716,10/06/2018 , 05:02:40,0,0
7717,10/06/2018 , 05:12:40,0,0
7718,10/06/2018 , 05:22:40,0,0
7719,10/06/2018 , 05:32:40,5,5
7720,10/06/2018 , 05:42:40,6,6
7721,10/06/2018 , 05:52:40,9,9
7722,10/06/2018 , 06:02:40,18,18
7723,10/06/2018 , 06:12:40,22,22
7724,10/06/2018 , 06:22:40,18,18
7725,10/06/2018 , 06:32:40,22,22
7726,10/06/2018 , 06:42:40,44,44
7727,10/06/2018 , 06:52:40,28,28
7728,10/06/2018 , 07:02:40,18,18
7729,10/06/2018 , 07:12:40,11,11
7730,10/06/2018 , 07:22:40,5,5
7731,10/06/2018 , 07:32:40,5,5
7732,10/06/2018 , 07:42:40,5,5
7733,10/06/2018 , 07:52:40,9,9
7734,10/06/2018 , 08:02:40,18,18
7735,10/06/2018 , 08:12:40,14,14
7736,10/06/2018 , 08:22:40,15,15
7737,10/06/2018 , 08:32:40,37,37
7738,10/06/2018 , 08:42:40,41,41
7739,10/06/2018 , 08:52:40,76,76
7740,10/06/2018 , 09:02:40,91,91
7741,10/06/2018 , 09:12:40,52,52
7742,10/06/2018 , 09:22:40,48,48
7743,10/06/2018 , 09:32:40,24,24
7744,10/06/2018 , 09:42:40,10,10
7745,10/06/2018 , 09:52:40,8,8
7746,10/06/2018 , 10:02:40,8,8
7747,10/06/2018 , 10:12:40,13,13
7748,10/06/2018 , 10:22:40,21,21
7749,10/06/2018 , 10:32:40,14,14
7750,10/06/2018 , 10:42:40,7,7
7751,10/06/2018 , 10:52:40,12,12
7752,10/06/2018 , 11:02:40,18,18
7753,10/06/2018 , 11:12:40,27,27
7754,10/06/2018 , 11:22:40,43,43
7755,10/06/2018 , 11:32:40,34,34
7756,10/06/2018 , 11:42:40,25,25
7757,10/06/2018 , 11:52:40,41,41
7758,10/06/2018 , 12:02:40,29,29
7759,10/06/2018 , 12:12:40,19,19
7760,10/06/2018 , 12:22:40,39,39
7761,10/06/2018 , 12:32:40,49,49
7762,10/06/2018 , 12:42:40,31,31
7763,10/06/2018 , 12:52:40,18,18
7764,10/06/2018 , 13:02:40,16,16
7765,10/06/2018 , 13:12:40,38,38
7766,10/06/2018 , 13:22:40,40,40
7767,10/06/2018 , 13:32:40,27,27
7768,10/06/2018 , 13:42:40,15,15
7769,10/06/2018 , 13:52:40,11,11
7770,10/06/2018 , 14:02:40,11,11
7771,10/06/2018 , 14:12:40,17,17
7772,10/06/2018 , 14:22:40,42,42
7773,10/06/2018 , 14:32:40,112,112
7774,10/06/2018 , 14:42:40,129,129
7775,10/06/2018 , 14:52:40,149,149
7776,10/06/2018 , 15:02:40,116,116
7777,10/06/2018 , 15:12:40,148,148
7778,10/06/2018 , 15:22:40,212,212
7779,10/06/2018 , 15:32:40,283,283
7780,10/06/2018 , 15:42:40,270,270
7781,10/06/2018 , 15:52:40,212,212
7782,10/06/2018 , 16:02:40,61,61
7783,10/06/2018 , 16:12:40,160,160
7784,10/06/2018 , 16:22:40,119,119
7785,10/06/2018 , 16:32:40,46,46
7786,10/06/2018 , 16:42:40,53,53
7787,10/06/2018 , 16:52:40,86,86
7788,10/06/2018 , 17:02:40,42,42
7789,10/06/2018 , 17:12:40,51,51
7790,10/06/2018 , 17:22:40,36,36
7791,10/06/2018 , 17:32:40,55,55
7792,10/06/2018 , 17:42:40,81,81
7793,10/06/2018 , 17:52:40,74,74
7794,10/06/2018 , 18:02:40,39,39
7795,10/06/2018 , 18:12:40,27,27
7796,10/06/2018 , 18:22:40,30,30
7797,10/06/2018 , 18:32:40,18,18
7798,10/06/2018 , 18:42:40,17,17
7799,10/06/2018 , 18:52:40,25,25
7800,10/06/2018 , 19:02:40,30,30
7801,10/06/2018 , 19:12:40,18,18
7802,10/06/2018 , 19:22:40,25,25
7803,10/06/2018 , 19:32:40,37,37
7804,10/06/2018 , 19:42:40,33,33
7805,10/06/2018 , 19:52:40,38,38
7806,10/06/2018 , 20:02:40,40,40
7807,10/06/2018 , 20:12:40,31,31
7808,10/06/2018 , 20:22:40,28,28
7809,10/06/2018 , 20:32:40,20,20
7810,10/06/2018 , 20:42:40,10,10
7811,10/06/2018 , 20:52:40,4,4
7812,10/06/2018 , 21:02:40,4,4
7813,10/06/2018 , 21:12:40,3,3
7814,10/06/2018 , 21:22:40,2,2
7815,10/06/2018 , 21:32:40,0,0
7816,10/06/2018 , 21:42:40,0,0
7817,10/06/2018 , 21:52:40,0,0
7818,10/06/2018 , 22:02:40,0,0
7819,10/06/2018 , 22:12:40,0,0
7820,10/06/2018 , 22:22:40,0,0
7821,10/06/2018 , 22:32:40,0,0
7822,10/06/2018 , 22:42:40,0,0
7823,10/06/2018 , 22:52:40,0,0
7824,10/06/2018 , 23:02:40,0,0
7825,10/06/2018 , 23:12:40,0,0
7826,10/06/2018 , 23:22:40,0,0
7827,10/06/2018 , 23:32:40,0,0
7828,10/06/2018 , 23:42:40,0,0
7829,10/06/2018 , 23:52:40,0,0
7830,11/06/2018 , 00:02:40,0,0
7831,11/06/2018 , 00:12:40,0,0
7832,11/06/2018 , 00:22:40,0,0
7833,11/06/2018 , 00:32:40,0,0
7834,11/06/2018 , 00:42:40,0,0
7835,11/06/2018 , 00:52:40,0,0
7836,11/06/2018 , 01:02:40,0,0
7837,11/06/2018 , 01:12:40,0,0
7838,11/06/2018 , 01:22:40,0,0
7839,11/06/2018 , 01:32:40,0,0
7840,11/06/2018 , 01:42:40,0,0
7841,11/06/2018 , 01:52:40,0,0
7842,11/06/2018 , 02:02:40,0,0
7843,11/06/2018 , 02:12:40,0,0
7844,11/06/2018 , 02:22:40,0,0
7845,11/06/2018 , 02:32:40,0,0
7846,11/06/2018 , 02:42:40,0,0
7847,11/06/2018 , 02:52:40,0,0
7848,11/06/2018 , 03:02:40,0,0
7849,11/06/2018 , 03:12:40,0,0
7850,11/06/2018 , 03:22:40,0,0
7851,11/06/2018 , 03:32:40,0,0
7852,11/06/2018 , 03:42:40,0,0
7853,11/06/2018 , 03:52:40,0,0
7854,11/06/2018 , 04:02:40,0,0
7855,11/06/2018 , 04:12:40,0,0
7856,11/06/2018 , 04:22:40,0,0
7857,11/06/2018 , 04:32:40,0,0
7858,11/06/2018 , 04:42:40,0,0
7859,11/06/2018 , 04:52:40,0,0
7860,11/06/2018 , 05:02:40,0,0
7861,11/06/2018 , 05:12:40,0,0
7862,11/06/2018 , 05:22:40,0,0
7863,11/06/2018 , 05:32:40,0,0
7864,11/06/2018 , 05:42:40,0,0
7865,11/06/2018 , 05:52:40,1,1
7866,11/06/2018 , 06:02:40,1,1
7867,11/06/2018 , 06:12:40,3,3
7868,11/06/2018 , 06:22:40,3,3
7869,11/06/2018 , 06:32:40,5,5
7870,11/06/2018 , 06:42:40,9,9
7871,11/06/2018 , 06:52:40,13,13
7872,11/06/2018 , 07:02:40,9,9
7873,11/06/2018 , 07:12:40,14,14
7874,11/06/2018 , 07:22:40,11,11
7875,11/06/2018 , 07:32:40,20,20
7876,11/06/2018 , 07:42:40,13,13
7877,11/06/2018 , 07:52:40,15,15
7878,11/06/2018 , 08:02:40,22,22
7879,11/06/2018 , 08:12:40,18,18
7880,11/06/2018 , 08:22:40,27,27
7881,11/06/2018 , 08:32:40,21,21
7882,11/06/2018 , 08:42:40,33,33
7883,11/06/2018 , 08:52:40,41,41
7884,11/06/2018 , 09:02:40,46,46
7885,11/06/2018 , 09:12:40,47,47
7886,11/06/2018 , 09:22:40,56,56
7887,11/06/2018 , 09:32:40,39,39
7888,11/06/2018 , 09:42:40,43,43
7889,11/06/2018 , 09:52:40,50,50
7890,11/06/2018 , 10:02:40,56,56
7891,11/06/2018 , 10:12:40,59,59
7892,11/06/2018 , 10:22:40,53,53
7893,11/06/2018 , 10:32:40,57,57
7894,11/06/2018 , 10:42:40,50,50
7895,11/06/2018 , 10:52:40,41,41
7896,11/06/2018 , 11:02:40,49,49
7897,11/06/2018 , 11:12:40,59,59
7898,11/06/2018 , 11:22:40,45,45
7899,11/06/2018 , 11:32:40,69,69
7900,11/06/2018 , 11:42:40,33,33
7901,11/06/2018 , 11:52:40,39,39
7902,11/06/2018 , 12:02:40,40,40
7903,11/06/2018 , 12:12:40,51,51
7904,11/06/2018 , 12:22:40,49,49
7905,11/06/2018 , 12:32:40,48,48
7906,11/06/2018 , 12:42:40,43,43
7907,11/06/2018 , 12:52:40,36,36
7908,11/06/2018 , 13:02:40,33,33
7909,11/06/2018 , 13:12:40,32,32
7910,11/06/2018 , 13:22:40,24,24
7911,11/06/2018 , 13:32:40,29,29
7912,11/06/2018 , 13:42:40,35,35
7913,11/06/2018 , 13:52:40,26,26
7914,11/06/2018 , 14:02:40,28,28
7915,11/06/2018 , 14:12:40,29,29
7916,11/06/2018 , 14:22:40,25,25
7917,11/06/2018 , 14:32:40,22,22
7918,11/06/2018 , 14:42:40,23,23
7919,11/06/2018 , 14:52:40,19,19
7920,11/06/2018 , 15:02:40,17,17
7921,11/06/2018 , 15:12:40,14,14
7922,11/06/2018 , 15:22:40,20,20
7923,11/06/2018 , 15:32:40,21,21
7924,11/06/2018 , 15:42:40,23,23
7925,11/06/2018 , 15:52:40,30,30
7926,11/06/2018 , 16:02:40,31,31
7927,11/06/2018 , 16:12:40,35,35
7928,11/06/2018 , 16:22:40,37,37
7929,11/06/2018 , 16:32:40,19,19
7930,11/06/2018 , 16:42:40,28,28
7931,11/06/2018 , 16:52:40,15,15
7932,11/06/2018 , 17:02:40,9,9
7933,11/06/2018 , 17:12:40,11,11
7934,11/06/2018 , 17:22:40,14,14
7935,11/06/2018 , 17:32:40,10,10
7936,11/06/2018 , 17:42:40,9,9
7937,11/06/2018 , 17:52:40,9,9
7938,11/06/2018 , 18:02:40,9,9
7939,11/06/2018 , 18:12:40,4,4
7940,11/06/2018 , 18:22:40,2,2
7941,11/06/2018 , 18:32:40,2,2
7942,11/06/2018 , 18:42:40,3,3
7943,11/06/2018 , 18:52:40,1,1
7944,11/06/2018 , 19:02:40,2,2
7945,11/06/2018 , 19:12:40,3,3
7946,11/06/2018 , 19:22:40,1,1
7947,11/06/2018 , 19:32:40,0,0
7948,11/06/2018 , 19:42:40,1,1
7949,11/06/2018 , 19:52:40,0,0
7950,11/06/2018 , 20:02:40,0,0
7951,11/06/2018 , 20:12:40,1,1
7952,11/06/2018 , 20:22:40,0,0
7953,11/06/2018 , 20:32:40,0,0
7954,11/06/2018 , 20:42:40,0,0
7955,11/06/2018 , 20:52:40,0,0
7956,11/06/2018 , 21:02:40,0,0
7957,11/06/2018 , 21:12:40,0,0
7958,11/06/2018 , 21:22:40,0,0
7959,11/06/2018 , 21:32:40,0,0
7960,11/06/2018 , 21:42:40,0,0
7961,11/06/2018 , 21:52:40,0,0
7962,11/06/2018 , 22:02:40,0,0
7963,11/06/2018 , 22:12:40,0,0
7964,11/06/2018 , 22:22:40,0,0
7965,11/06/2018 , 22:32:40,0,0
7966,11/06/2018 , 22:42:40,0,0
7967,11/06/2018 , 22:52:40,0,0
7968,11/06/2018 , 23:02:40,0,0
7969,11/06/2018 , 23:12:40,0,0
7970,11/06/2018 , 23:22:40,0,0
7971,11/06/2018 , 23:32:40,0,0
7972,11/06/2018 , 23:42:40,0,0
7973,11/06/2018 , 23:52:40,0,0
7974,12/06/2018 , 00:02:40,0,0
7975,12/06/2018 , 00:12:40,0,0
7976,12/06/2018 , 00:22:40,0,0
7977,12/06/2018 , 00:32:40,0,0
7978,12/06/2018 , 00:42:40,0,0
7979,12/06/2018 , 00:52:40,0,0
7980,12/06/2018 , 01:02:40,0,0
7981,12/06/2018 , 01:12:40,0,0
7982,12/06/2018 , 01:22:40,0,0
7983,12/06/2018 , 01:32:40,0,0
7984,12/06/2018 , 01:42:40,0,0
7985,12/06/2018 , 01:52:40,0,0
7986,12/06/2018 , 02:02:40,0,0
7987,12/06/2018 , 02:12:40,0,0
7988,12/06/2018 , 02:22:40,0,0
7989,12/06/2018 , 02:32:40,0,0
7990,12/06/2018 , 02:42:40,0,0
7991,12/06/2018 , 02:52:40,0,0
7992,12/06/2018 , 03:02:40,0,0
7993,12/06/2018 , 03:12:40,0,0
7994,12/06/2018 , 03:22:40,0,0
7995,12/06/2018 , 03:32:40,0,0
7996,12/06/2018 , 03:42:40,0,0
7997,12/06/2018 , 03:52:40,0,0
7998,12/06/2018 , 04:02:40,0,0
7999,12/06/2018 , 04:12:40,0,0
8000,12/06/2018 , 04:22:40,0,0
8001,12/06/2018 , 04:32:40,0,0
8002,12/06/2018 , 04:42:40,0,0
8003,12/06/2018 , 04:52:40,0,0
8004,12/06/2018 , 05:02:40,0,0
8005,12/06/2018 , 05:12:40,0,0
8006,12/06/2018 , 05:22:40,0,0
8007,12/06/2018 , 05:32:40,0,0
8008,12/06/2018 , 05:42:40,0,0
8009,12/06/2018 , 05:52:40,0,0
8010,12/06/2018 , 06:02:40,0,0
8011,12/06/2018 , 06:12:40,0,0
8012,12/06/2018 , 06:22:40,0,0
8013,12/06/2018 , 06:32:40,0,0
8014,12/06/2018 , 06:42:40,0,0
8015,12/06/2018 , 06:52:40,1,1
8016,12/06/2018 , 07:02:40,1,1
8017,12/06/2018 , 07:12:40,1,1
8018,12/06/2018 , 07:22:40,2,2
8019,12/06/2018 , 07:32:40,2,2
8020,12/06/2018 , 07:42:40,3,3
8021,12/06/2018 , 07:52:40,4,4
8022,12/06/2018 , 08:02:40,6,6
8023,12/06/2018 , 08:12:40,8,8
8024,12/06/2018 , 08:22:40,9,9
8025,12/06/2018 , 08:32:40,8,8
8026,12/06/2018 , 08:42:40,15,15
8027,12/06/2018 , 08:52:40,11,11
8028,12/06/2018 , 09:02:40,9,9
8029,12/06/2018 , 09:12:40,12,12
8030,12/06/2018 , 09:22:40,12,12
8031,12/06/2018 , 09:32:40,17,17
8032,12/06/2018 , 09:42:40,14,14
8033,12/06/2018 , 09:52:40,18,18
8034,12/06/2018 , 10:02:40,30,30
8035,12/06/2018 , 10:12:40,28,28
8036,12/06/2018 , 10:22:40,36,36
8037,12/06/2018 , 10:32:40,27,27
8038,12/06/2018 , 10:42:40,20,20
8039,12/06/2018 , 10:52:40,22,22
8040,12/06/2018 , 11:02:40,27,27
8041,12/06/2018 , 11:12:40,38,38
8042,12/06/2018 , 11:22:40,46,46
8043,12/06/2018 , 11:32:40,44,44
8044,12/06/2018 , 11:42:40,30,30
8045,12/06/2018 , 11:52:40,27,27
8046,12/06/2018 , 12:02:40,29,29
8047,12/06/2018 , 12:12:40,25,25
8048,12/06/2018 , 12:22:40,31,31
8049,12/06/2018 , 12:32:40,30,30
8050,12/06/2018 , 12:42:40,34,34
8051,12/06/2018 , 12:52:40,23,23
8052,12/06/2018 , 13:02:40,25,25
8053,12/06/2018 , 13:12:40,26,26
8054,12/06/2018 , 13:22:40,26,26
8055,12/06/2018 , 13:32:40,41,41
8056,12/06/2018 , 13:42:40,41,41
8057,12/06/2018 , 13:52:40,50,50
8058,12/06/2018 , 14:02:40,61,61
8059,12/06/2018 , 14:12:40,32,32
8060,12/06/2018 , 14:22:40,31,31
8061,12/06/2018 , 14:32:40,38,38
8062,12/06/2018 , 14:42:40,51,51
8063,12/06/2018 , 14:52:40,44,44
8064,12/06/2018 , 15:02:40,37,37
8065,12/06/2018 , 15:12:40,33,33
8066,12/06/2018 , 15:22:40,47,47
8067,12/06/2018 , 15:32:40,36,36
8068,12/06/2018 , 15:42:40,28,28
8069,12/06/2018 , 15:52:40,20,20
8070,12/06/2018 , 16:02:40,27,27
8071,12/06/2018 , 16:12:40,17,17
8072,12/06/2018 , 16:22:40,17,17
8073,12/06/2018 , 16:32:40,18,18
8074,12/06/2018 , 16:42:40,19,19
8075,12/06/2018 , 16:52:40,23,23
8076,12/06/2018 , 17:02:40,15,15
8077,12/06/2018 , 17:12:40,15,15
8078,12/06/2018 , 17:22:40,14,14
8079,12/06/2018 , 17:32:40,11,11
8080,12/06/2018 , 17:42:40,14,14
8081,12/06/2018 , 17:52:40,17,17
8082,12/06/2018 , 18:02:40,17,17
8083,12/06/2018 , 18:12:40,14,14
8084,12/06/2018 , 18:22:40,20,20
8085,12/06/2018 , 18:32:40,26,26
8086,12/06/2018 , 18:42:40,25,25
8087,12/06/2018 , 18:52:40,23,23
8088,12/06/2018 , 19:02:40,25,25
8089,12/06/2018 , 19:12:40,23,23
8090,12/06/2018 , 19:22:40,19,19
8091,12/06/2018 , 19:32:40,16,16
8092,12/06/2018 , 19:42:40,13,13
8093,12/06/2018 , 19:52:40,10,10
8094,12/06/2018 , 20:02:40,8,8
8095,12/06/2018 , 20:12:40,7,7
8096,12/06/2018 , 20:22:40,5,5
8097,12/06/2018 , 20:32:40,5,5
8098,12/06/2018 , 20:42:40,4,4
8099,12/06/2018 , 20:52:40,2,2
8100,12/06/2018 , 21:02:40,1,1
8101,12/06/2018 , 21:12:40,0,0
8102,12/06/2018 , 21:22:40,0,0
8103,12/06/2018 , 21:32:40,0,0
8104,12/06/2018 , 21:42:40,0,0
8105,12/06/2018 , 21:52:40,0,0
8106,12/06/2018 , 22:02:40,0,0
8107,12/06/2018 , 22:12:40,0,0
8108,12/06/2018 , 22:22:40,0,0
8109,12/06/2018 , 22:32:40,0,0
8110,12/06/2018 , 22:42:40,0,0
8111,12/06/2018 , 22:52:40,0,0
8112,12/06/2018 , 23:02:40,0,0
8113,12/06/2018 , 23:12:40,0,0
8114,12/06/2018 , 23:22:40,0,0
8115,12/06/2018 , 23:32:40,0,0
8116,12/06/2018 , 23:42:40,0,0
8117,12/06/2018 , 23:52:40,0,0
8118,13/06/2018 , 00:02:40,0,0
8119,13/06/2018 , 00:12:40,0,0
8120,13/06/2018 , 00:22:40,0,0
8121,13/06/2018 , 00:32:40,0,0
8122,13/06/2018 , 00:42:40,0,0
8123,13/06/2018 , 00:52:40,0,0
8124,13/06/2018 , 01:02:40,0,0
